url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,query_name
https://www.finanznachrichten.de/nachrichten-2026-01/67450079-lidl-auf-der-gruenen-woche-2026-bewusste-ernaehrung-und-bio-im-fokus-007.htm,,Lidl auf der Grünen Woche 2026 : Bewusste Ernährung und Bio im Fokus,20260116T061500Z,https://www.finanznachrichten.de/nicht-boersennotiert-chart-klein.png,finanznachrichten.de,German,Germany,organic_food
http://www.wa.de/verbraucher/supermarkt-mit-kuriosem-zettel-hinweis-kunde-wittert-groesstes-problem-der-welt-94092950.html,,Supermarkt mit kuriosem Zettel - Hinweis – Kunde wittert „ grtes Problem der Welt  ,20251220T064500Z,,wa.de,German,Germany,organic_food
http://www.come-on.de/verbraucher/supermarkt-mit-kuriosem-zettel-hinweis-kunde-wittert-groesstes-problem-der-welt-94092950.html,,Supermarkt mit kuriosem Zettel - Hinweis – Kunde wittert „ grtes Problem der Welt  ,20251220T064500Z,,come-on.de,German,Germany,organic_food
http://www.wa.de/verbraucher/supermarkt-mit-kuriosem-schneide-hinweis-kunde-wittert-groesstes-problem-der-welt-94092950.html,,Supermarkt mit kuriosem Schneide - Hinweis : Kunde wittert „ grtes Problem der Welt  ,20251221T054500Z,,wa.de,German,Germany,organic_food
http://www.wa.de/verbraucher/supermarkt-mit-kuriosem-aushang-kunde-wittert-groesstes-problem-der-welt-94092950.html,,Supermarkt mit kuriosem Aushang – Kunde wittert „ grtes Problem der Welt  ,20251221T213000Z,,wa.de,German,Germany,organic_food
https://www.t-online.de/finanzen/ratgeber/leben/id_101059910/bio-lebensmittel-absatz-legt-zu-aber-nicht-die-anbauflaechen.html,,Bio - Lebensmittel : Absatz legt zu – aber nicht die Anbauflächen,20251228T104500Z,https://images.t-online.de/2025/12/nSTeyDguibMt/0x91:2048x1152/fit-in/1200x0/die-nachfrage-nach-bio-produkten-ist-2025-kraeftig-gestiegen-archivbild.jpg,t-online.de,German,Germany,organic_food
https://www.finanznachrichten.de/nachrichten-2026-01/67376123-nepra-foods-appoints-cotter-stern-as-director-of-ingredient-sales-200.htm,,Nepra Foods Appoints Cotter Stern as Director of Ingredient Sales,20260107T130000Z,https://www.finanznachrichten.de/chart-nepra-foods-inc-aktie-intraklein-tradegate.png,finanznachrichten.de,English,Germany,organic_food
http://www.op-online.de/leben/einfach-tasty/powersalat-das-rezept-fuer-einen-saettigenden-und-gesunden-genuss-zr-94094507.html,,Powersalat : Das Rezept für einen sättigenden und gesunden Genuss,20251230T091500Z,,op-online.de,German,Germany,organic_food
https://www.infranken.de/lk/franken/6-unternehmer-erhalten-staatsmedaille-aiwanger-franken-wirtschaft-verstorben-art-6289436,https://amp.infranken.de/lk/franken/6-unternehmer-erhalten-staatsmedaille-aiwanger-franken-wirtschaft-verstorben-art-6289436,6 fränkische Unternehmer erhalten Staatsmedaille - einer zuvor verstorben,20251128T103000Z,https://www.infranken.de/storage/image/5/2/3/5/4455325_aiwanger-verleiht-staatsmedaille-sechs-fraenkische-persoenlichkeiten-ausgez_default_1F842z_PPh0vi.jpg,infranken.de,German,Germany,organic_food
http://www.merkur.de/verbraucher/supermarkt-ranking-2025-deutschlands-liebling-vor-rewe-und-lidl-94022580.html,,Supermarkt - Ranking 2025 - Deutschlands Liebling vor Rewe und Lidl,20251105T110000Z,,merkur.de,German,Germany,organic_food
https://www.merkur.de/verbraucher/kontamination-nicht-ausgeschlossen-supermarkt-kunde-entdeckt-groesstes-problem-der-welt-zr-94105248.html,, „ Kontamination nicht ausgeschlossen  – Supermarkt - Kunde entdeckt „ grtes Problem der Welt  ,20260101T180000Z,,merkur.de,German,Germany,organic_food
http://www.merkur.de/verbraucher/kontamination-nicht-ausgeschlossen-supermarkt-kunde-entdeckt-groesstes-problem-der-welt-zr-94105248.html,, „ Kontamination nicht ausgeschlossen  – Supermarkt - Kunde entdeckt „ grtes Problem der Welt  ,20260101T174500Z,,merkur.de,German,Germany,organic_food
http://www.tz.de/verbraucher/kontamination-nicht-ausgeschlossen-supermarkt-kunde-findet-groesstes-problem-der-welt-zr-94105248.html,, „ Kontamination nicht ausgeschlossen  – Supermarkt - Kunde findet „ grtes Problem der Welt  ,20260103T183000Z,,tz.de,German,Germany,organic_food
https://www.hna.de/verbraucher/kontamination-nicht-ausgeschlossen-supermarkt-kunde-entdeckt-groesstes-problem-der-welt-zr-94105248.html,, „ Kontamination nicht ausgeschlossen  – Supermarkt - Kunde entdeckt „ grtes Problem der Welt  ,20260101T163000Z,,hna.de,German,Germany,organic_food
http://www.hna.de/verbraucher/kontamination-nicht-ausgeschlossen-supermarkt-kunde-findet-groesstes-problem-der-welt-zr-94105248.html,, „ Kontamination nicht ausgeschlossen  – Supermarkt - Kunde findet „ grtes Problem der Welt  ,20260102T054500Z,,hna.de,German,Germany,organic_food
https://www.volksstimme.de/panorama/minister-sieht-sachsens-oko-landbau-fur-nachfrage-gerustet-4147231,,Ökologischer Anbau : Minister sieht Sachsens Öko - Landbau für Nachfrage gerüstet,20251112T051500Z,https://bmg-images.forward-publishing.io/2025/11/12/91db3414-760d-40f3-b9fd-0046c2902a81.jpeg?rect=0%2C148%2C2048%2C1152,volksstimme.de,German,Germany,organic_food
https://www.aachener-zeitung.de/leben/gesundheit/gentechnik-im-essen-worauf-sie-beim-einkauf-achten-koennen/110109717.html,,Gentechnik im Essen ? Worauf Sie beim Einkauf achten können,20251204T133000Z,https://img.aachener-zeitung.de/public/leben/gesundheit/w9oj16-ein-label-mit-der-aufschrift-ohne-gentechnik/alternates/SIXTEEN_NINE_1200/Ein%20Label%20mit%20der%20Aufschrift%20Ohne%20Gentechnik,aachener-zeitung.de,German,Germany,organic_food
https://www.dnn.de/lokales/dresdner-politiker-wollen-klarheit-beim-terrorschutz-3ZETCT4HPJGRZLM6TTSOVSH3YQ.html,https://www.dnn.de/lokales/dresdner-politiker-wollen-klarheit-beim-terrorschutz-3ZETCT4HPJGRZLM6TTSOVSH3YQ.html?outputType=valid_amp,Dresdner Politiker wollen Klarheit beim Terrorschutz,20251229T073000Z,https://www.dnn.de/resizer/v2/OKHMHITZVVFH3EPN2FGMFL74AA.jpg?auth=ef4540053ca17d81e7affb6ead5e8788ef880970594705d58b6b50067db50eb5&quality=70&focal=747%2C445,dnn.de,German,Germany,organic_food
http://www.tz.de/leben/gesundheit/gentechnik-im-essen-worauf-sie-beim-einkauf-achten-koennen-zr-94068391.html,,Gentechnik im Essen ? Worauf Sie beim Einkauf achten können,20251204T104500Z,,tz.de,German,Germany,organic_food
http://www.fnp.de/verbraucher/kontamination-nicht-ausgeschlossen-supermarkt-kunde-findet-groesstes-problem-der-welt-zr-94105248.html,, „ Kontamination nicht ausgeschlossen  – Supermarkt - Kunde findet „ grtes Problem der Welt  ,20260102T051500Z,,fnp.de,German,Germany,organic_food
http://www.tz.de/muenchen/stadt/einkaufen-lagern-kochen-so-essen-sie-gesund-und-guenstig-zr-94129232.html,,"Einkaufen , lagern , kochen : So essen Sie gesund und günstig ! ",20260119T144500Z,,tz.de,German,Germany,organic_food
https://www.welt.de/regionales/sachsen/article6914071e0407e2fef73c9c4f/minister-sieht-sachsens-oeko-landbau-fuer-nachfrage-geruestet.html,,Minister sieht Sachsens Öko - Landbau für Nachfrage gerüstet,20251112T053000Z,https://images.welt.de/6914071e0407e2fef73c9c4f/caee8bf5c6021bab1069447b78ce22b1-master/ci16x9-w1200/sachsens-agrarminister-georg-ludwig-von-breitenbuch,welt.de,German,Germany,organic_food
https://www.n-tv.de/regionales/sachsen/Minister-sieht-Sachsens-Oeko-Landbau-fuer-Nachfrage-geruestet-id30010341.html,,Sachsen : Minister sieht Sachsens Öko - Landbau für Nachfrage gerüstet,20251112T043000Z,https://www.n-tv.de/img/30010339/1762923615/Img_16_9/1200/Sachsens-Agrarminister-Georg-Ludwig-von-Breitenbuch-sieht-den-Freistaat-beim-Oeko-Landbau-gut-aufgestellt-Archivbild.jpg,n-tv.de,German,Germany,organic_food
https://www.tageblatt.de/Nachrichten/Bio-Lebensmittel-sind-so-gefragt-wie-nie-699385.html,,Bio - Lebensmittel sind so gefragt wie nie,20251111T164500Z,https://www.tageblatt.de/Bilder/Bei-vielen-Verbrauchern-sind-Bio-Lebensmittel-beliebt-1174194og.jpg,tageblatt.de,German,Germany,organic_food
https://www.landeszeitung.de/wirtschaft/rekordjahr-fuer-bio-lebensmittel-nachfrage-uebertrifft-heimische-produktion-L2QL43FRNRGIVAP45KQ7M62AHE.html,https://www.landeszeitung.de/wirtschaft/rekordjahr-fuer-bio-lebensmittel-nachfrage-uebertrifft-heimische-produktion-L2QL43FRNRGIVAP45KQ7M62AHE.html?outputType=valid_amp,Rekordjahr für Bio - Lebensmittel : Nachfrage übertrifft heimische Produktion,20251111T181500Z,https://www.landeszeitung.de/resizer/v2/CRDGCZIFIBINTNHNEKJCGAA2DA.jpeg?auth=f3a41217fa930e4a9a83afb34433c11dfcf4465a783e42682b0f8b60c230aaae&quality=70&focal=2454%2C1576,landeszeitung.de,German,Germany,organic_food
http://www.op-online.de/verbraucher/kontamination-nicht-ausgeschlossen-supermarkt-kunde-findet-groesstes-problem-der-welt-zr-94105248.html,, „ Kontamination nicht ausgeschlossen  – Supermarkt - Kunde findet „ grtes Problem der Welt  ,20260103T203000Z,,op-online.de,German,Germany,organic_food
https://www.nordkurier.de/regional/uckermark/keine-milch-mehr-die-naechste-molkerei-muss-ihren-betrieb-einstellen-4120975,,Keine Milch mehr : Die nächste Molkerei stellt ihren Betrieb ein,20251124T064500Z,https://cdn.nordkurier.de/2025/05/14/83779166-04da-4318-9091-6f5006818559.jpeg?rect=97%2C181%2C1862%2C1047&auto=format,nordkurier.de,German,Germany,organic_food
http://www.hna.de/lokales/schwalmstadt/schwalmstadt-ort68394/der-neue-netto-markt-oeffnet-heute-mit-ueber-000-quadratmetern-94063745.html,,Der neue Netto - Markt öffnet heute mit über 1 . 000 Quadratmetern,20251202T060000Z,,hna.de,German,Germany,organic_food
http://www.soester-anzeiger.de/verbraucher/supermarkt-mit-kuriosem-zettel-hinweis-kunde-wittert-groesstes-problem-der-welt-94092950.html,,Supermarkt mit kuriosem Zettel - Hinweis – Kunde wittert „ grtes Problem der Welt  ,20251220T074500Z,,soester-anzeiger.de,German,Germany,organic_food
http://www.merkur.de/verbraucher/neue-eu-regeln-bestimmte-gentechnik-lebensmittel-kuenftig-ohne-kennzeichnung-im-supermarkt-zr-94069520.html,,Neue EU - Regeln : Bestimmte Gentechnik - Lebensmittel künftig ohne Kennzeichnung im Supermarkt,20251204T174500Z,,merkur.de,German,Germany,organic_food
http://www.merkur.de/verbraucher/gentechnik-regelung-gelockert-eu-aendert-kennzeichnungspflicht-fuer-produkte-im-supermarkt-94069525.html,,Gentechnik - Regelung gelockert : EU ändert Kennzeichnungspflicht für Produkte im Supermarkt,20251205T073000Z,,merkur.de,German,Germany,organic_food
